swatch_id,img,x0,y0,x1,y1,top_stop,bottom_stop,border,text_cloud,grad_mag,border_contrast
img_6327_973,IMG_6327.png,601,18,844,207,#5e6367,#dadada,#9a9c9e,#707274,119.33,10.33
img_6327_974,IMG_6327.png,17,20,199,237,#5e6367,#858585,#919395,#afb0b1,34.25,10.66
img_6327_975,IMG_6327.png,234,20,416,237,#5e6367,#d6d6d6,#9ea0a2,#afb0b1,115.31,5.3
img_6327_976,IMG_6327.png,451,20,633,237,#5e6367,#d6d6d6,#a0a2a3,#afb0b1,115.31,3.35
img_6327_977,IMG_6327.png,668,20,850,237,#5e6367,#d6d6d6,#9ea0a2,#afb0b1,115.31,2.2
img_6327_978,IMG_6327.png,13,216,159,384,#d4d4d4,#dddddd,#bdbdbd,#d3d3d3,8.9,24.19
img_6327_979,IMG_6327.png,187,216,333,384,#d4d4d4,#dedede,#d8d8d8,#d3d3d3,9.76,3.04
img_6327_980,IMG_6327.png,361,216,506,384,#d4d4d4,#dedede,#d8d8d8,#d3d3d3,9.97,2.89
img_6327_981,IMG_6327.png,534,216,680,384,#d4d4d4,#dedede,#d8d8d8,#d3d3d3,10.13,2.98
img_6327_982,IMG_6327.png,708,216,854,384,#d4d4d4,#dedede,#d9d9d9,#d3d3d3,10.28,3.02
img_6327_983,IMG_6327.png,23,243,266,432,#d0d0d0,#a7a7a7,#cccccc,#dddddd,40.73,13.5
img_6327_984,IMG_6327.png,312,243,555,432,#d0d0d0,#969696,#c8c8c8,#dedede,57.81,18.03
img_6327_985,IMG_6327.png,601,243,844,432,#d0d0d0,#b8b8b8,#cccccc,#dedede,23.69,14.35
img_6327_986,IMG_6327.png,17,278,199,494,#cbcbcb,#dedede,#d6d6d6,#dddddd,19.36,4.1
img_6327_987,IMG_6327.png,234,278,416,494,#cbcbcb,#dfdfdf,#d4d4d4,#dedede,20.01,6.9
img_6327_988,IMG_6327.png,451,278,633,494,#cbcbcb,#dfe0df,#cfcfcf,#dfdfdf,20.51,3.24
img_6327_989,IMG_6327.png,668,278,850,494,#cbcbcb,#e0e0e0,#d4d4d4,#dfdfdf,20.57,0.58
img_6327_990,IMG_6327.png,13,416,159,585,#bdbdbd,#dfdfdf,#d1d1d1,#d5d5d5,33.78,3.89
img_6327_991,IMG_6327.png,187,416,333,585,#b6b6b6,#e0e0e0,#c4c4c4,#dddddd,41.63,4.01
img_6327_992,IMG_6327.png,361,416,506,585,#cacaca,#e0e0e0,#c6c6c6,#e0e0e0,21.85,13.83
img_6327_993,IMG_6327.png,534,416,680,585,#acacac,#e1e1e1,#c4c4c4,#e0e0e0,52.55,17.21
img_6327_994,IMG_6327.png,708,416,854,585,#cfcfcf,#959595,#c2c2c2,#e0e0e0,57.1,25.66
img_6327_995,IMG_6327.png,23,469,266,658,#dfdfdf,#e0e0e0,#dedede,#dfdfdf,1.37,7.8
img_6327_996,IMG_6327.png,601,469,844,658,#e0e0e0,#e2e2e2,#d9d9d9,#d3d3d3,1.93,14.36
img_6327_997,IMG_6327.png,17,536,199,752,#dfdfdf,#676767,#b8b8b8,#e0e0e0,120.03,14.73
img_6327_998,IMG_6327.png,234,536,416,752,#e0e0e0,#4f4f4f,#9e9e9e,#e1e1e1,145.01,33.84
img_6327_999,IMG_6327.png,451,536,633,752,#e0e0e0,#4f4f4f,#aaaaaa,#e2e2e2,145.14,22.51
img_6327_1000,IMG_6327.png,668,536,850,752,#e0e1e1,#78be66,#bacfb5,#d9d9d9,87.04,13.81
img_6327_1001,IMG_6327.png,13,617,159,785,#e0e0e0,#7e7e7e,#c2c2c2,#5f5f5f,98.26,35.92
img_6327_1002,IMG_6327.png,187,617,333,785,#e1e1e1,#4c4c4c,#9e9e9e,#515151,148.69,36.46
img_6327_1003,IMG_6327.png,361,617,506,785,#e1e1e1,#4c4c4c,#8d8d8d,#515151,148.92,19.56
img_6327_1004,IMG_6327.png,534,617,680,785,#e1e1e1,#6c6c6c,#b2b2b2,#525252,117.05,31.49
img_6327_1005,IMG_6327.png,708,617,854,785,#e1e2e2,#9ccd8f,#9bbc92,#7cc26a,57.71,10.41
img_6327_1006,IMG_6327.png,23,694,266,883,#525251,#474747,#7d7d7d,#eeeeee,10.07,13.32
img_6327_1007,IMG_6327.png,312,694,555,883,#505050,#464646,#4b4b4b,#4b4b4b,10.24,0.12
img_6327_1008,IMG_6327.png,601,694,844,883,#95c887,#89ba7e,#80a277,#74b764,11.7,45.88
img_6327_1009,IMG_6327.png,17,793,199,1010,#bdbdbd,#cccbcb,#c6c6c6,#464646,14.41,58.79
img_6327_1010,IMG_6327.png,234,793,416,1010,#4a4a4a,#cac9c9,#929191,#464646,127.57,25.14
img_6327_1011,IMG_6327.png,451,793,633,1010,#4a4a4a,#d4d1d1,#929191,#464646,136.06,25.05
img_6327_1012,IMG_6327.png,668,793,850,1010,#d7ead2,#d5d2d2,#cdd9c9,#66a758,9.09,52.94
img_6327_1013,IMG_6327.png,13,817,159,986,#7c7b7b,#e4e4e4,#c0c0c0,#525252,104.41,39.18
img_6327_1014,IMG_6327.png,187,817,333,986,#484848,#e5e5e5,#9c9c9c,#434343,156.49,44.32
img_6327_1015,IMG_6327.png,361,817,506,986,#484848,#e5e5e5,#8b8b8b,#434344,156.95,26.54
img_6327_1016,IMG_6327.png,534,817,680,986,#6a6a69,#e6e6e6,#b2b2b2,#444444,124.28,38.13
img_6327_1017,IMG_6327.png,708,817,854,986,#ffffff,#e6e6e6,#bfd6ba,#66a758,25.04,59.04
img_6327_1018,IMG_6327.png,23,920,266,1109,#e4e4e4,#c7c7c7,#cccccc,#c3c2c2,28.85,0.1
img_6327_1019,IMG_6327.png,312,920,555,1109,#e5e5e5,#e4e4e4,#c7c7c7,#cfcdcd,0.97,11.33
img_6327_1020,IMG_6327.png,601,920,844,1109,#d4dbd2,#e8e8e8,#c8d4c4,#d8d5d5,18.26,14.76
img_6327_1021,IMG_6327.png,13,1018,159,1186,#cdcdcd,#cecdce,#d2d2d2,#c3c2c2,0.37,4.37
img_6327_1022,IMG_6327.png,187,1018,333,1186,#c8c6c7,#efefef,#c6c6c6,#e8e8e8,39.7,28.31
img_6327_1023,IMG_6327.png,361,1018,506,1186,#cfcdcd,#efefee,#d7d6d6,#e8e8e8,32.88,12.0
img_6327_1024,IMG_6327.png,534,1018,680,1186,#d6d4d4,#edeeed,#dbdbd9,#e8e8e8,25.18,10.65
img_6327_1025,IMG_6327.png,708,1018,854,1186,#d3d0d0,#efefef,#d8dcd6,#e8e8e8,29.54,13.17
img_6327_1026,IMG_6327.png,17,1051,199,1267,#c8c8c8,#c7c7c7,#d6d6d6,#c1c0c0,0.48,14.63
img_6327_1027,IMG_6327.png,234,1051,416,1267,#e5e5e6,#717070,#d8d8d8,#d3d3d3,117.19,22.65
img_6327_1028,IMG_6327.png,451,1051,633,1267,#d1d1cf,#dbdad9,#dce0db,#d3d1d1,9.4,5.03
img_6327_1029,IMG_6327.png,668,1051,850,1267,#e5e5e6,#67a658,#d9e1d7,#ededed,110.51,11.13
img_6327_1030,IMG_6327.png,23,1145,266,1334,#c8c7c7,#c9c9c9,#d9d9d9,#c2c1c1,1.53,16.66
img_6327_1031,IMG_6327.png,312,1145,555,1334,#e9e9e9,#f6f6f6,#dad9d9,#979696,12.6,16.32
img_6327_1032,IMG_6327.png,601,1145,844,1334,#ededed,#fbfbfb,#f4f4f4,#67a658,13.61,75.86
img_6327_1033,IMG_6327.png,13,1218,159,1387,#cecdcd,#cdcdcd,#d2d2d2,#c2c1c1,0.1,4.64
img_6327_1034,IMG_6327.png,187,1218,333,1387,#969595,#c5c4c4,#bab9b9,#fafafa,46.72,58.87
img_6327_1035,IMG_6327.png,361,1218,506,1387,#9e9e9e,#cccaca,#c3c1c1,#fafafa,44.87,50.91
img_6327_1036,IMG_6327.png,534,1218,680,1387,#b9d3b3,#d2d0d0,#c9d3c5,#fafafa,19.38,42.75
img_6327_1037,IMG_6327.png,708,1218,854,1387,#6da95e,#d9d6d6,#cbd9c6,#fafafa,90.77,36.2
img_6327_1038,IMG_6327.png,17,1309,199,1525,#c7c7c7,#e9e9e9,#d9dbd8,#c0c0c0,34.4,6.65
img_6327_1039,IMG_6327.png,234,1309,416,1525,#fcfcfc,#ebebeb,#e8e8e8,#c7c6c6,17.02,20.98
img_6327_1040,IMG_6327.png,451,1309,633,1525,#dddcdb,#ececec,#e5e4e4,#cfcdcd,15.93,12.26
img_6327_1041,IMG_6327.png,668,1309,850,1525,#fcfcfc,#ececec,#eaeaea,#d6d4d4,15.96,12.3
img_6327_1042,IMG_6327.png,23,1371,266,1560,#c1c0c0,#7cc269,#c5d4c0,#e9e9e9,52.55,23.17
img_6327_1043,IMG_6327.png,312,1371,555,1560,#cccaca,#e9e9e9,#dcdcdc,#ebebeb,30.49,6.54
img_6327_1044,IMG_6327.png,601,1371,844,1560,#d6d4d4,#e9e9e9,#e1e0e0,#ececec,20.34,5.2
img_6327_1045,IMG_6327.png,13,1419,159,1587,#d4d4d4,#94c788,#c5d6c1,#e9e9e9,50.99,12.07
img_6327_1046,IMG_6327.png,187,1419,333,1587,#c4c3c3,#b5d4ad,#c7d5c3,#eaeaea,18.34,20.33
img_6327_1047,IMG_6327.png,361,1419,506,1587,#cbc9c9,#e8e8e8,#e0e0e0,#ebebeb,30.26,9.5
img_6327_1048,IMG_6327.png,534,1419,680,1587,#d1cfcf,#e8e8e8,#e2e2e2,#ececec,24.26,8.14
img_6327_1049,IMG_6327.png,708,1419,854,1587,#d7d5d5,#e8e8e8,#e4e3e3,#ececec,18.5,6.59
img_6327_1050,IMG_6327.png,17,1566,199,1783,#82bf73,#343739,#92a78e,#69aa5a,90.39,24.85
img_6327_1051,IMG_6327.png,234,1566,416,1783,#e9e9e9,#343739,#9baa99,#ebebeb,178.6,73.72
img_6327_1052,IMG_6327.png,451,1566,633,1783,#e8e8e8,#343739,#b0b1b1,#e6e5e5,177.33,37.23
img_6327_1053,IMG_6327.png,668,1566,850,1783,#e8e8e8,#343739,#abadac,#e6e5e5,177.34,33.91
img_6327_1054,IMG_6327.png,23,1596,266,1785,#bfdeb8,#343739,#98a597,#66a758,144.16,13.46
img_6327_1055,IMG_6327.png,312,1596,555,1785,#9c9b9b,#3c4042,#aaabac,#e6e5e5,92.27,56.88
img_6327_1056,IMG_6327.png,601,1596,844,1785,#7e7e7e,#343739,#aaaaab,#e6e5e5,71.11,43.73
img_6327_1057,IMG_6327.png,13,1619,159,1787,#c3dcbe,#343739,#9da89c,#84b378,146.85,24.45
img_6327_1058,IMG_6327.png,187,1619,333,1787,#c6dbc1,#343739,#9ea99d,#d4dfd2,148.7,43.91
img_6327_1059,IMG_6327.png,361,1619,506,1787,#aaaaaa,#494d50,#a5a6a7,#e5e4e4,93.23,62.57
img_6327_1060,IMG_6327.png,534,1619,680,1787,#898888,#343739,#9c9f9d,#e5e4e4,81.7,71.16
img_6327_1061,IMG_6327.png,708,1619,854,1787,#868686,#343739,#8d908d,#e5e4e4,79.15,67.15
img_6328_1062,IMG_6328.png,13,16,159,184,#5e6367,#323232,#6b6e6f,#45494c,48.63,24.06
img_6328_1063,IMG_6328.png,187,16,333,184,#5e6367,#b8ccb1,#7c8b7d,#45494c,89.54,8.89
img_6328_1064,IMG_6328.png,361,16,506,184,#5e6367,#67a658,#5f7d5d,#45494c,30.33,3.9
img_6328_1065,IMG_6328.png,534,16,680,184,#5e6367,#67a658,#6e826d,#45494c,30.33,11.32
img_6328_1066,IMG_6328.png,708,16,854,184,#5e6367,#e8e7e7,#959799,#45494c,132.85,19.08
img_6328_1067,IMG_6328.png,23,18,266,207,#5e6367,#808080,#949697,#47494b,29.02,35.25
img_6328_1068,IMG_6328.png,312,18,555,207,#5e6367,#67a658,#658462,#485e46,30.33,4.98
img_6328_1069,IMG_6328.png,601,18,844,207,#5e6367,#d7dcd5,#8d988f,#707173,117.22,4.81
img_6328_1070,IMG_6328.png,17,20,199,237,#5e6367,#ededed,#a0a7a3,#4d6349,138.75,78.63
img_6328_1071,IMG_6328.png,234,20,416,237,#5e6367,#6ca85e,#7c927b,#769470,30.92,12.38
img_6328_1072,IMG_6328.png,451,20,633,237,#5e6367,#67a658,#688964,#688d60,30.33,2.24
img_6328_1073,IMG_6328.png,668,20,850,237,#5e6367,#e4e3e3,#a5a6a8,#b0b0b1,129.03,0.88
img_6328_1074,IMG_6328.png,13,216,159,384,#eaecea,#ededed,#dfe7dd,#54624f,3.1,73.08
img_6328_1075,IMG_6328.png,187,216,333,384,#c4d0be,#f1f1f1,#d7dfd5,#cfcccc,43.08,3.89
img_6328_1076,IMG_6328.png,361,216,506,384,#67a658,#f4f4f4,#bdd0b7,#cac8c8,125.11,19.05
img_6328_1077,IMG_6328.png,534,216,680,384,#6da95f,#f1f1f1,#c7d5c2,#dcd9d9,117.16,15.95
img_6328_1078,IMG_6328.png,708,216,854,384,#e7e7e7,#eeeeee,#e8e8e8,#ebebeb,6.89,1.18
img_6328_1079,IMG_6328.png,23,243,266,432,#c1e6ba,#efeeef,#e1e9df,#b9dbb1,35.64,25.6
img_6328_1080,IMG_6328.png,312,243,555,432,#dddbdb,#f3f3f3,#e5e5e4,#e1dfdf,23.39,6.18
img_6328_1081,IMG_6328.png,601,243,844,432,#e0dede,#efefef,#e9e8e8,#dfdddd,16.15,3.83
img_6328_1082,IMG_6328.png,17,278,199,494,#5c6b57,#ededed,#dee4dc,#eeeeee,142.22,2.64
img_6328_1083,IMG_6328.png,234,278,416,494,#bcbaba,#f1f1f1,#e3e3e3,#f2f2f2,54.92,10.07
img_6328_1084,IMG_6328.png,451,278,633,494,#bfbdbd,#f1f2f2,#e5e4e4,#f3f3f3,51.49,9.33
img_6328_1085,IMG_6328.png,668,278,850,494,#e3e1e1,#eeeeee,#eae9e9,#eeeeee,11.99,2.15
img_6328_1086,IMG_6328.png,13,416,159,585,#ededed,#f7f7f7,#efefef,#ededed,9.75,3.02
img_6328_1087,IMG_6328.png,187,416,333,585,#f1f1f1,#f7f7f7,#eaeaea,#f0f0f0,6.3,5.18
img_6328_1088,IMG_6328.png,361,416,506,585,#f3f3f3,#f6f6f5,#f4f4f4,#f2f2f2,2.68,1.84
img_6328_1089,IMG_6328.png,534,416,680,585,#f1f1f1,#fcfcfc,#f5f5f5,#f0f0f0,11.03,3.76
img_6328_1090,IMG_6328.png,708,416,854,585,#eeeeee,#fcfcfc,#f2f3f2,#ededed,14.53,4.06
img_6328_1091,IMG_6328.png,23,469,266,658,#eeeeee,#f7f7f7,#f1f1f1,#f7f7f7,8.92,8.68
img_6328_1092,IMG_6328.png,312,469,555,658,#f2f2f2,#f3f3f3,#f1f2f0,#f5f7f5,0.83,3.5
img_6328_1093,IMG_6328.png,601,469,844,658,#eeeeee,#f7f7f7,#f4f4f4,#fdfdfd,8.79,3.24
img_6328_1094,IMG_6328.png,17,536,199,752,#f7f7f7,#f7f7f7,#e8e8e8,#f7f7f7,0.0,14.58
img_6328_1095,IMG_6328.png,234,536,416,752,#f7f7f7,#f7f7f7,#ececec,#f7f7f7,0.03,10.88
img_6328_1096,IMG_6328.png,451,536,633,752,#fefefe,#f1f1f1,#f3f5f3,#eff3ee,12.97,15.06
img_6328_1097,IMG_6328.png,668,536,850,752,#fefefe,#f1f1f1,#f3f5f2,#f7f7f7,12.97,4.13
img_6328_1098,IMG_6328.png,13,617,159,785,#f7f7f7,#d4d3d3,#ededed,#f5f5f5,35.78,8.74
img_6328_1099,IMG_6328.png,361,617,506,785,#f3f4f3,#ecedec,#e9eee8,#eef0ed,6.87,5.21
img_6328_1100,IMG_6328.png,534,617,680,785,#f8f8f8,#eeeeee,#edefec,#f3f3f3,10.02,5.99
img_6328_1101,IMG_6328.png,708,617,854,785,#f8f8f8,#eeeeee,#f3f3f3,#f3f3f3,10.03,0.18
img_6328_1102,IMG_6328.png,23,694,266,883,#f7f7f7,#f7f7f7,#f3f3f3,#ebeaea,0.42,2.94
img_6328_1103,IMG_6328.png,312,694,555,883,#f0f0f0,#e9e9e9,#f0f0f0,#eaecea,7.04,3.68
img_6328_1104,IMG_6328.png,601,694,844,883,#f3f3f3,#e7e7e7,#ededed,#ededed,11.3,0.04
img_6328_1105,IMG_6328.png,17,793,199,1010,#f7f7f7,#abe79f,#d1decf,#efefef,59.83,18.6
img_6328_1106,IMG_6328.png,234,793,416,1010,#f7f7f7,#abe79f,#d8e6d5,#efefef,59.94,12.1
img_6328_1107,IMG_6328.png,451,793,633,1010,#ebebeb,#7a7a7a,#bebebe,#e5e6e4,113.31,23.48
img_6328_1108,IMG_6328.png,668,793,850,1010,#ebebeb,#7a7a7a,#bebebe,#e4e6e4,113.28,22.99
img_6328_1109,IMG_6328.png,13,817,159,986,#f7f7f7,#aee9a1,#dcecd9,#efefef,57.64,10.32
img_6328_1110,IMG_6328.png,187,817,333,986,#f7f7f7,#aee9a1,#d5e8d1,#efefef,57.65,16.98
img_6328_1111,IMG_6328.png,361,817,506,986,#e9eae9,#a6a6a6,#cfd5ce,#e4e7e4,67.77,18.82
img_6328_1112,IMG_6328.png,534,817,680,986,#eaeaea,#7c7c7c,#c1c1c1,#e4e6e3,110.0,29.51
img_6328_1113,IMG_6328.png,708,817,854,986,#eaeaea,#7c7c7c,#c1c1c1,#e3e5e3,110.0,28.93
img_6328_1114,IMG_6328.png,23,920,266,1109,#e7e7e7,#a0de92,#c6e3bf,#a4de98,55.28,33.47
img_6328_1115,IMG_6328.png,312,920,555,1109,#e9e9e9,#98a196,#b5c5b1,#9a9a9a,78.73,24.55
img_6328_1116,IMG_6328.png,601,920,844,1109,#e7e7e7,#a3a3a3,#b3b2b2,#787878,68.48,56.17
img_6328_1117,IMG_6328.png,13,1018,159,1186,#a7e49a,#98d788,#b5dfac,#9fde91,15.39,16.46
img_6328_1118,IMG_6328.png,187,1018,333,1186,#a7e49a,#98d788,#9fdd91,#9fde91,15.38,0.29
img_6328_1119,IMG_6328.png,361,1018,506,1186,#a2a2a2,#999898,#97ac92,#838383,9.38,10.53
img_6328_1120,IMG_6328.png,534,1018,680,1186,#767676,#d5d5d5,#ababab,#d5d5d5,95.01,33.59
img_6328_1121,IMG_6328.png,708,1018,854,1186,#767676,#afafaf,#8a8989,#8a8989,57.17,6.61
img_6328_1122,IMG_6328.png,17,1051,199,1267,#a3e095,#8fd07f,#afdba5,#99d88a,19.43,17.21
img_6328_1123,IMG_6328.png,234,1051,416,1267,#a3e095,#8fd07f,#b3dcaa,#99d88a,19.43,20.79
img_6328_1124,IMG_6328.png,451,1051,633,1267,#7d7c7c,#605f5f,#7e7e7e,#d5d5d5,28.97,41.37
img_6328_1125,IMG_6328.png,668,1051,850,1267,#727272,#605f5f,#7a7979,#d5d5d5,18.51,42.23
img_6328_1126,IMG_6328.png,23,1145,266,1334,#99d88a,#e0e0e0,#bfdbb8,#90d180,54.97,37.79
img_6328_1127,IMG_6328.png,312,1145,555,1334,#9ca599,#e1e1e1,#b2c3ae,#8b8a8a,66.97,37.83
img_6328_1128,IMG_6328.png,601,1145,844,1334,#d5d5d5,#e0e0e0,#b2b1b1,#616161,11.03,76.78
img_6328_1129,IMG_6328.png,13,1218,159,1387,#91d281,#dfdfdf,#c5dac0,#c4d7bf,61.55,8.92
img_6328_1130,IMG_6328.png,187,1218,333,1387,#91d281,#dfdfdf,#b9d8b2,#c5d8c0,62.2,1.68
img_6328_1131,IMG_6328.png,361,1218,506,1387,#959494,#e0e0e0,#b3bdb0,#c9c9c9,75.33,9.81
img_6328_1132,IMG_6328.png,534,1218,680,1387,#626161,#e0e0df,#a3a3a3,#b8b8b8,126.09,4.24
img_6328_1133,IMG_6328.png,708,1218,854,1387,#626161,#dfdfdf,#a4a3a3,#b7b7b7,125.51,3.23
img_6328_1134,IMG_6328.png,17,1309,199,1525,#e0e0e0,#dcdcdc,#dedede,#dedede,3.52,0.12
img_6328_1135,IMG_6328.png,234,1309,416,1525,#e1e1e1,#dddddd,#dfdfdf,#dfdfdf,3.66,0.01
img_6328_1136,IMG_6328.png,451,1309,633,1525,#e1e1e1,#dddddd,#dfdfdf,#dfdfdf,3.81,0.01
img_6328_1137,IMG_6328.png,668,1309,850,1525,#e0e0e0,#dcdcdc,#dedede,#dedede,3.52,0.12
img_6328_1138,IMG_6328.png,23,1371,266,1560,#dfdfdf,#dcdcdc,#dddddd,#dddddd,3.05,0.1
img_6328_1139,IMG_6328.png,312,1371,555,1560,#dfe0df,#dcdcdc,#dedede,#dedede,3.2,0.17
img_6328_1140,IMG_6328.png,601,1371,844,1560,#dfdfdf,#dcdcdc,#dddddd,#dddddd,3.08,0.12
img_6328_1141,IMG_6328.png,13,1419,159,1587,#dedede,#dbdbdb,#c8c8c8,#dcdcdc,2.73,20.16
img_6328_1142,IMG_6328.png,187,1419,333,1587,#dedede,#dcdcdc,#c9c9c9,#dddddd,2.58,20.35
img_6328_1143,IMG_6328.png,361,1419,506,1587,#dfdfdf,#dcdcdc,#c9c9c9,#dddddd,2.97,20.38
img_6328_1144,IMG_6328.png,534,1419,680,1587,#dedede,#dcdcdc,#c9c9c9,#dddddd,2.57,20.35
img_6328_1145,IMG_6328.png,708,1419,854,1587,#dedede,#dbdbdb,#c8c8c8,#dcdcdc,2.91,20.2
img_6328_1146,IMG_6328.png,17,1566,199,1783,#7f7f7f,#343739,#9d9e9e,#c8c8c8,72.35,42.49
img_6328_1147,IMG_6328.png,234,1566,416,1783,#7f7f7f,#343739,#9d9e9f,#c6c5c5,72.33,39.94
img_6328_1148,IMG_6328.png,451,1566,633,1783,#7f7f7f,#343739,#9fa0a1,#c6c5c5,72.33,37.82
img_6328_1149,IMG_6328.png,668,1566,850,1783,#7f7f7f,#343739,#9d9d9e,#c8c7c7,72.34,42.34
img_6328_1150,IMG_6328.png,23,1596,266,1785,#cfcece,#343739,#7e7f80,#c8c7c7,151.93,72.16
img_6328_1151,IMG_6328.png,312,1596,555,1785,#cecdcd,#3c4042,#818182,#c6c4c4,142.13,67.5
img_6328_1152,IMG_6328.png,601,1596,844,1785,#cfcece,#343739,#838384,#c8c7c7,151.78,67.84
img_6328_1153,IMG_6328.png,13,1619,159,1787,#c8c8c8,#343739,#989999,#c8c8c8,145.52,47.07
img_6328_1154,IMG_6328.png,187,1619,333,1787,#c7c6c6,#343739,#979798,#c7c6c6,143.74,46.42
img_6328_1155,IMG_6328.png,361,1619,506,1787,#c6c5c5,#494d50,#9b9b9c,#c6c4c4,120.82,41.27
img_6328_1156,IMG_6328.png,534,1619,680,1787,#c7c6c6,#343739,#9fa0a0,#c7c5c5,143.66,38.06
img_6328_1157,IMG_6328.png,708,1619,854,1787,#c8c8c8,#343739,#989999,#c8c7c7,145.29,47.04
img_6329_1158,IMG_6329.png,13,16,159,184,#5e6367,#f7f7f7,#9c9ea0,#45494c,148.33,21.63
img_6329_1159,IMG_6329.png,187,16,333,184,#5e6367,#f7f7f7,#9b9d9f,#45494c,148.33,12.69
img_6329_1160,IMG_6329.png,361,16,506,184,#5e6367,#eeeeee,#9b9d9f,#45494c,138.98,15.96
img_6329_1161,IMG_6329.png,534,16,680,184,#5e6367,#f3f3f3,#999c9e,#45494c,144.49,13.02
img_6329_1162,IMG_6329.png,708,16,854,184,#5e6367,#f3f3f3,#9a9d9e,#45494c,144.51,21.0
img_6329_1163,IMG_6329.png,23,18,266,207,#5e6367,#f7f7f7,#a9abad,#76797a,148.33,15.5
img_6329_1164,IMG_6329.png,312,18,555,207,#5e6367,#ebedeb,#9da0a1,#747677,137.07,2.36
img_6329_1165,IMG_6329.png,601,18,844,207,#5e6367,#f3f3f3,#a6a8aa,#767879,144.33,13.71
img_6329_1166,IMG_6329.png,17,20,199,237,#5e6367,#f7f7f7,#adb0b1,#bebfc0,148.33,0.37
img_6329_1167,IMG_6329.png,234,20,416,237,#5e6367,#ececec,#aaadae,#aeafb0,137.23,0.39
img_6329_1168,IMG_6329.png,451,20,633,237,#5e6367,#f1f2f1,#acaeb0,#bcbdbd,142.64,2.26
img_6329_1169,IMG_6329.png,668,20,850,237,#5e6367,#f2f2f2,#acaeb0,#bcbdbd,143.66,0.36
img_6329_1170,IMG_6329.png,187,216,333,384,#f7f7f7,#f7f7f7,#f2f2f2,#f7f7f7,0.0,5.14
img_6329_1171,IMG_6329.png,534,216,680,384,#f2f2f2,#f0f0f0,#f1f1f1,#f1f1f1,2.29,0.07
img_6329_1172,IMG_6329.png,708,216,854,384,#f2f2f2,#f0f0f0,#f1f1f1,#f1f1f1,2.25,0.09
img_6329_1173,IMG_6329.png,312,243,555,432,#ebedea,#eaebe9,#e1e1e1,#ededed,1.17,9.93
img_6329_1174,IMG_6329.png,601,243,844,432,#f2f2f2,#efefef,#f0f0f0,#f0f0f0,3.02,0.01
img_6329_1175,IMG_6329.png,234,278,416,494,#ececec,#ebebeb,#f0f0f0,#dfdfdf,0.51,4.54
img_6329_1176,IMG_6329.png,451,278,633,494,#f0f0f0,#ecedec,#edeeed,#efefef,3.36,0.95
img_6329_1177,IMG_6329.png,668,278,850,494,#f1f1f1,#eeeeee,#efefef,#efefef,3.39,0.08
img_6329_1178,IMG_6329.png,187,416,333,585,#f7f7f7,#f7f7f7,#f2f2f2,#f7f7f7,0.0,5.49
img_6329_1179,IMG_6329.png,534,416,680,585,#eeeeee,#ececec,#ededed,#ededed,2.46,0.02
img_6329_1180,IMG_6329.png,708,416,854,585,#eeeeee,#ececec,#ededed,#ededed,2.43,0.02
img_6329_1181,IMG_6329.png,312,469,555,658,#e9ebe9,#e8eae8,#dfdfde,#ebebeb,1.18,10.34
img_6329_1182,IMG_6329.png,601,469,844,658,#ededed,#eaeaea,#ececec,#ececec,3.04,0.02
img_6329_1183,IMG_6329.png,234,536,416,752,#ebebeb,#eaeaeb,#efefef,#dfdfdf,0.44,4.49
img_6329_1184,IMG_6329.png,451,536,633,752,#ebeceb,#e7e8e7,#e9eae9,#eaeaea,3.35,0.27
img_6329_1185,IMG_6329.png,668,536,850,752,#ececec,#e9e9e9,#eaeaea,#eaeaea,3.37,0.09
img_6329_1186,IMG_6329.png,187,617,333,785,#f7f7f7,#f7f7f7,#f1f1f1,#f7f7f7,0.0,5.82
img_6329_1187,IMG_6329.png,534,617,680,785,#ebebeb,#e8e8e8,#e9e9e9,#e9e9e9,2.67,0.07
img_6329_1188,IMG_6329.png,708,617,854,785,#ebebeb,#e8e8e8,#e9e9e9,#e9e9e9,2.71,0.08
img_6329_1189,IMG_6329.png,312,694,555,883,#e8eae8,#e7e9e6,#dddddc,#eaeaea,1.11,10.88
img_6329_1190,IMG_6329.png,601,694,844,883,#e9e9e9,#e6e6e6,#e7e7e7,#e8e8e8,3.01,0.02
img_6329_1191,IMG_6329.png,17,793,199,1010,#f7f7f7,#e9e9e9,#f1f1f1,#f7f7f7,14.01,1.38
img_6329_1192,IMG_6329.png,234,793,416,1010,#eaeaea,#e9e9e9,#ececec,#dedede,1.2,3.87
img_6329_1193,IMG_6329.png,451,793,633,1010,#e6e7e6,#e9e9e9,#e7e8e7,#e5e5e5,2.83,3.9
img_6329_1194,IMG_6329.png,668,793,850,1010,#e7e7e7,#e9e9e9,#e7e7e6,#e5e5e5,2.0,2.62
img_6329_1195,IMG_6329.png,13,817,159,986,#f7f7f7,#e9e9e9,#f1f1f1,#f7f7f7,14.0,1.74
img_6329_1196,IMG_6329.png,187,817,333,986,#f7f7f7,#e9e9e9,#ededed,#f7f7f7,14.0,3.34
img_6329_1197,IMG_6329.png,534,817,680,986,#e7e7e7,#e9e9e9,#e6e7e6,#e5e5e5,2.24,3.21
img_6329_1198,IMG_6329.png,708,817,854,986,#e7e7e7,#e9e9e9,#e6e7e6,#e5e5e5,2.18,3.22
